Prodotto_Shopify,Categoria_Padre,Sottocategoria,SKU,EAN,Prezzo_2026,Opzione_1_Nome,Opzione_1_Valore,Opzione_2_Nome,Opzione_2_Valore,Titolo_Originale_Listino
Gre - MINT LEGNO RETTANGOLARE SISTEMA OMEGA. Blu Omega,Piscine,Piscine in legno,788032,3605217880321,18385.5,,,,,"MINT - KIT Piscina in legno rettangolare sistema omega. Liner blu 75/100. Filtro a sabbia da 10m³/h. Scala in legno esterna/scala inox interna, 2 skimmer, protezione fondo e pareti. Include dispositivo Smart Plug. Copertura estiva e copertura invernale incluse. Dim: Est: 1010x418 h 146 - Int: 965x371 h 142"
Gre - BRAGA LEGNO RETTANGOLARE SISTEMA OMEGA. Blu Omega,Piscine,Piscine in legno,790207,3605217902078,13307.6,,,,,"BRAGA - KIT Piscina in legno rettangolare sistema omega. Liner blu 75/100. Filtro a sabbia da 10m³/h. Scala in legno esterna/scala inox interna, 2 skimmer, protezione fondo e pareti. Include dispositivo Smart Plug. Copertura estiva e copertura invernale incluse. Dim: Est 815x420 h 146 - Int: 767x373 h 142"
Gre - EVORA LEGNO RETTANGOLARE SISTEMA OMEGA. Blu Omega,Piscine,Piscine in legno,790206,3605217902061,11113.7,,,,,"EVORA - KIT Piscina in legno rettangolare sistema omega. Liner blu 75/100. Filtro a sabbia da 8m³/h. Scala in legno esterna/scala inox interna, 2 skimmer, protezione fondo e pareti. Include dispositivo Smart Plug. Copertura estiva e copertura invernale incluse. Dim: Est 620x420 h 133 - Int: 570x373 h 130"
Gre - PAPAYA LEGNO RETTANGOLARE. LINER BLU Blu,Piscine,Piscine in legno,WPPAPA,8412081993034,6303.6,,,,,"PAPAYA - KIT Piscina in legno rettangolare. Liner blu 60/100. Filtro a sabbia da 6m³/h. Scala in legno esterna/scala inox interna, skimmer, protezione fondo e pareti. Include dispositivo Smart Plug. Copertura estiva inclusa. Dim: Est: 520x320 h 133 - Int: 473x282 h 130"
Gre - MARBELLA LEGNO RETTANGOLARE SISTEMA OMEGA. Blu Omega,Piscine,Piscine in legno,7900962,8412081318448,8394.5,,,,,"MARBELLA 2 - KIT Piscina in legno rettangolare sistema omega. Liner blu 75/100. Filtro a sabbia da 4m³/h. Scala in legno esterna/scala inox interna, skimmer, protezione fondo e pareti. Include dispositivo Smart Plug. Dim: Est 420x270 h 117 - Int: 373x223 h 114"
Gre - CARRA LEGNO QUADRATA. LINER BLU Blu,Piscine,Piscine in legno,WPCARR3,8412081290195,4985.2,,,,,"CARRA 3 - KIT Piscina in legno quadrata. Liner blu 60/100. Filtro a sabbia da 4m³/h. Scala in legno esterna/scala inox interna, skimmer, protezione fondo e pareti. Include dispositivo Smart Plug. Dim: Est: 305x305 h 119 - Int: 273x273 h 116"
Gre - LEMON LEGNO RETTANGOLARE. LINER BLU Blu,Piscine,Piscine in legno,790204,3605217902047,,,,,,LEMON - KIT Piscina in legno rettangolare. Liner blu 50/100. Filtro a cartuccia ad immersione da 2m³/h e tappeto. Scala non inclusa. Copertura estiva inclusa. Dim: Est: 375x200 h 68 - Int: 350x175 h 65
Gre - CITY- LEGNO QUADRATA. LINER BLU Blu,Piscine,Piscine in legno,790000,3605217900005,1725.25,,,,,CITY- KIT Piscina in legno quadrata. Liner blu 50/100. Filtro a cartuccia ad immersione da 2m³/h e tappeto. Scala non inclusa. Dim: Est: 225x225 h 68 - Int: 200x200 h 65
Gre - ORANGE LEGNO OVALE SISTEMA OMEGA. Blu Omega,Piscine,Piscine in legno,800007,8412081313313,,,,,,"ORANGE - KIT Piscina in legno ovale sistema omega. Liner blu 75/100. Filtro a sabbia da 10m³/h. Scala in legno esterna/scala inox interna, skimmer americano, protezione fondo e pareti. Copertura estiva e copertura invernale incluse. Dim: Est: 755x456 h 146 - Int: 705x408 h 142"
Gre - VERMELA LEGNO OVALE. LINER BLU Blu,Piscine,Piscine in legno,790098,3605217900982,9743.8,,,,,"VERMELA - KIT Piscina in legno ovale. Liner blu 75/100. Filtro a sabbia da 8m³/h. Scala in legno esterna/scala inox interna, skimmer americano, protezione fondo e pareti. Include dispositivo Smart Plug. Copertura estiva e copertura invernale incluse. Dim: Est 672x472 h 146 - Int: 623x423 h 142"
Gre - AVOCADO LEGNO OVALE. LINER BLU Blu,Piscine,Piscine in legno,790203,3605217902030,8579.9,,,,,"AVOCADO - KIT Piscina in legno ovale. Liner blu 75/100. Filtro a sabbia da 8m³/h. Scala in legno esterna/scala inox interna, skimmer, protezione fondo e pareti. Copertura estiva e copertura invernale incluse. Dim: Est: 656x456 h 131 - Int: 608x408 h 127"
Gre - SAFRAN LEGNO OVALE. LINER BLU Blu,Piscine,Piscine in legno,7900892,8412081318455,8837.4,,,,,"SAFRAN 2 - KIT Piscina in legno ovale. Liner blu 75/100. Filtro a sabbia da 8m³/h. Scala in legno esterna/scala inox interna, skimmer, protezione fondo e pareti. Include dispositivo Smart Plug. Copertura estiva inclusa. Dim: Est: 620x395 h 136 - Int: 573x348 h 133"
Gre - CANNELLE LEGNO OVALE. LINER BLU Blu,Piscine,Piscine in legno,7900872,8412081318462,6808.3,,,,,"CANNELLE 2 - KIT Piscina in legno ovale. Liner blu 60/100. Filtro a sabbia da 6m³/h. Scala in legno esterna/scala inox interna, skimmer, protezione fondo e pareti. Include dispositivo Smart Plug. Copertura estiva inclusa. Dim: Est: 535x335 h 117 - Int: 457x286 h 114"
Gre - GRENADE LEGNO OVALE. LINER BLU Blu,Piscine,Piscine in legno,7900862,8412081318479,5943.1,,,,,"GRENADE 2 - KIT Piscina in legno ovale. Liner blu 60/100. Filtro a sabbia da 4m³/h. Scala in legno esterna/scala inox interna, skimmer, protezione fondo e pareti. Include dispositivo Smart Plug. Dim: Est: 436x336 h 117 - Int: 387x286 h 114"
Gre - MACADAMIA LEGNO OVALE SISTEMA OMEGA. Blu Omega,Piscine,Piscine in legno,KPBOC632,8412081273242,8085.5,,,,,"MACADAMIA - KIT Piscina in legno ovale sistema omega. Liner blu 60/100. Filtro a sabbia da 6m³/h. Scala in legno esterna/scala inox interna, skimmer, protezione fondo e pareti. Include dispositivo Smart Plug. Copertura invernale e copertura estiva incluse. Dim: Est: 632x335 h 130 - Int: 585x287 h 127"
Gre - BAMBU LEGNO OVALE SISTEMA OMEGA. Blu Omega,Piscine,Piscine in legno,WPBAMB2,8412081993041,7045.2,,,,,"BAMBU 2 - KIT Piscina in legno ovale sistema omega. Liner blu 60/100. Filtro a sabbia da 6m³/h. Scala in legno esterna/scala inox interna, skimmer, protezione fondo e pareti. Include dispositivo Smart Plug. Dim: Est: 535x335 h 136 - Int: 477x276,5 h 133"
Gre - VIOLETTE LEGNO TONDA. LINER BLU Blu,Piscine,Piscine in legno,800003,8412081313283,5134.55,,,,,"VIOLETTE 2 - KIT Piscina in legno tonda. Liner blu 75/100. Filtro a sabbia da 6m³/h. Scala in legno esterna/scala inox interna, skimmer, protezione fondo e pareti. Include dispositivo Smart Plug. Dim: Est: Ø 500 h 127 - Int: Ø 442 h 124"
Gre - VASTO LEGNO TONDA. LINER BLU Blu,Piscine,Piscine in legno,790302,8412081308937,4506.25,,,,,"VASTO - KIT Piscina in legno tonda. Liner blu 75/100. Filtro a sabbia da 4m³/h. Scala in legno esterna/scala inox interna, skimmer, protezione fondo e pareti. Include dispositivo Smart Plug. Dim: Est: Ø 428 h 136 - Int: Ø 376 h 133"
Gre - VANILLE LEGNO TONDA. LINER BLU Blu,Piscine,Piscine in legno,800002,8412081313252,3543.2,,,,,"VANILLE 2 - KIT Piscina in legno tonda. Liner blu 50/100. Filtro a sabbia da 4m³/h. Scala in legno esterna/scala inox interna, skimmer, protezione fondo e pareti. Dim: Est: Ø 400 h 119 - Int: Ø 343 h 116"
Gre - LILI LEGNO TONDA. LINER BLU Blu,Piscine,Piscine in legno,800008,8412081313221,2872.67,,,,,"LILI 2 - KIT Piscina in legno tonda. Liner blu 50/100. Filtro Aqualoon da 4m³/h. Scala di sicurezza con piattaforma 2x3 gradini, skimmer e protezione fondo. Dim: Est: Ø 280 h 107 - Int: Ø 242 h 104"
Gre - RETTANGOLARE MATERIALE COMPOSITO COLORE ANTRACITE Grigio,Piscine,Piscine in composite,KPCOR60LT,8412081288109,10500.85,Dettaglio,315 h 126 - Int: 560x280 h 121,,,"KIT Piscina rettangolare in MATERIALE COMPOSITO colore antracite con con bordo superiore grigio nordico. Liner grigio 60/100. Filtro a sabbia da 6m³/h. Scala in materiale composito esterna/scala inox interna, tappeto, skimmer. Faretto al LED bianco incluso. Include dispositivo Smart Plug. Dim: Est: 595x315 h 126 - Int: 560x280 h 121"
Gre - RETTANGOLARE MATERIALE COMPOSITO COLORE ANTRACITE Grigio,Piscine,Piscine in composite,KPCOR60T,8412081288116,10397.85,Dettaglio,315 h 126 - Int: 560x280 h 121,,,"KIT Piscina rettangolare in MATERIALE COMPOSITO colore antracite con bordo superiore grigio nordico. Liner grigio 60/100. Filtro a sabbia da 6m³/h. Scala in materiale composito esterna/scala inox interna, tappeto, skimmer. Include dispositivo Smart Plug. Dim: Est: 595x315 h 126 - Int: 560x280 h 121"
Gre - RETTANGOLARE MATERIALE COMPOSITO COLORE ANTRACITE Grigio,Piscine,Piscine in composite,KPCOR46T,8412081288123,8290.47,Dettaglio,315 h 125 - Int: 420x280 h 121,,,"KIT Piscina rettangolare in MATERIALE COMPOSITO colore antracite con bordo superiore grigio nordico. Liner grigio 60/100. Filtro a sabbia da 6m³/h. Scala in materiale composito esterna/scala inox interna, tappeto, skimmer. Include dispositivo Smart Plug. Dim: Est: 455x315 h 125 - Int: 420x280 h 121"
Gre - RETTANGOLARE MATERIALE COMPOSITO COLORE ANTRACITE Grigio,Piscine,Piscine in composite,KPCOR2814T,8412081992778,4351.75,Dettaglio,t: 315X175 h 96 - Int: 280x140,,,"KIT Piscina rettangolare in MATERIALE COMPOSITO colore antracite con bordo superiore grigio nordico. Liner grigio 60/100. Filtro a sabbia da 4m³/h. Scala in materiale composito esterna/scala inox interna, tappeto, skimmer. Include dispositivo Smart Plug. Dim: Est: 315X175 h 96 - Int: 280x140"
Gre - QUADRATA MATERIALE COMPOSITO CON BORDO Grigio,Piscine,Piscine in composite,KPCOR28T,8412081992761,5247.85,,,,,"KIT Piscina quadrata in MATERIALE COMPOSITO con bordo superiore grigio nordico. Liner grigio 60/100. Filtro a sabbia da 4m³/h. Scala in materiale composito esterna/scala inox interna, tappeto, skimmer. Include dispositivo Smart Plug. Dim: Est: 315x315 h 96 - Int: 280x280"
Gre - OVALE MATERIALE COMPOSITO COLORE ANTRACITE Grigio Omega,Piscine,Piscine in composite,KPCOV80,8412081268804,10866.5,Dettaglio,: 804x386 h 124 - Int: 758x338,,,"KIT Piscina ovale in MATERIALE COMPOSITO colore antracite con pannelli premontati. Sistema omega. Liner grigio 60/100. Filtro a sabbia da 6m³/h. Scala in materiale composito esterna/scala inox interna, tappeto, skimmer. Include dispositivo Smart Plug. Dim: Est: 804x386 h 124 - Int: 758x338"
Gre - OVALE MATERIALE COMPOSITO COLORE ANTRACITE Grigio Omega,Piscine,Piscine in composite,KPCOV66L,8412081313108,9393.6,Dettaglio,: 664x386 h 124 - Int: 618x338,,,"KIT Piscina ovale in MATERIALE COMPOSITO colore antracite con pannelli premontati. Sistema omega. Liner grigio 60/100. Filtro a sabbia da 6m³/h. Scala in materiale composito esterna/scala inox interna, tappeto, skimmer. Faretto al LED bianco incluso. Include dispositivo Smart Plug . Dim: Est: 664x386 h 124 - Int: 618x338"
Gre - OVALE MATERIALE COMPOSITO COLORE ANTRACITE Grigio Omega,Piscine,Piscine in composite,KPCOV66,8412081268798,9218.5,Dettaglio,: 664x386 h 124 - Int: 618x338,,,"KIT Piscina ovale in MATERIALE COMPOSITO colore antracite con pannelli premontati. Sistema omega. Liner grigio 60/100. Filtro a sabbia da 6m³/h. Scala in materiale composito esterna/scala inox interna, tappeto, skimmer. Include dispositivo Smart Plug. Dim: Est: 664x386 h 124 - Int: 618x338"
Gre - OVALE MATERIALE COMPOSITO COLORE ANTRACITE Grigio Omega,Piscine,Piscine in composite,KPCOV52L,8412081318608,7498.4,Dettaglio,: 524x386 h 124 - Int: 478x338,,,"KIT Piscina ovale in MATERIALE COMPOSITO colore antracite con pannelli premontati. Sistema omega. Liner grigio 60/100. Filtro a sabbia da 6m³/h. Scala in materiale composito esterna/scala inox interna, tappeto, skimmer. Faretto al LED bianco incluso. Include dispositivo Smart Plug . Dim: Est: 524x386 h 124 - Int: 478x338"
Gre - OVALE MATERIALE COMPOSITO COLORE ANTRACITE Grigio Omega,Piscine,Piscine in composite,KPCOV52,8412081268781,7436.6,Dettaglio,: 524x386 h 124 - Int: 478x338,,,"KIT Piscina ovale in MATERIALE COMPOSITO colore antracite con pannelli premontati. Sistema omega. Liner grigio 60/100. Filtro a sabbia da 6m³/h. Scala in materiale composito esterna/scala inox interna, tappeto, skimmer. Include dispositivo Smart Plug. Dim: Est: 524x386 h 124 - Int: 478x338"
Gre - TONDA MATERIALE COMPOSITO COLORE ANTRACITE Grigio,Piscine,Piscine in composite,KPCO41,8412081268774,5592.9,,,,,"KIT Piscina tonda in MATERIALE COMPOSITO colore antracite con pannelli premontati. Liner grigio 60/100. Filtro a sabbia da 4m³/h. Scala in materiale composito esterna/scala inox interna, tappeto, skimmer. Include dispositivo Smart Plug. Dim: Est: Ø 410 h 124 - Int: Ø 366"
Gre - OVALE DECORAZIONE NORDIC CON SISTEMA Grigio Omega,Piscine,Piscine in acciaio,KITPROV7388N,8412081313665,4707.1,Dettaglio,Smart Plug. Dim: 730x375 h 132,,,KIT Piscina ovale decorazione nordic con sistema omega. Parete in acciaio. Liner grigio 40/100. Filtro a sabbia da 6m³/h. Skimmer. Scala di sicurezza con piattaforma 2x3 gradini. Tappeto. Include dispositivo Smart Plug. Dim: 730x375 h 132
Gre - OVALE DECORAZIONE NORDIC CON SISTEMA Grigio Omega,Piscine,Piscine in acciaio,KITPROV6188N,8412081313672,4006.7,Dettaglio,Smart Plug. Dim: 610x375 h 132,,,KIT Piscina ovale decorazione nordic con sistema omega. Parete in acciaio. Liner grigio 40/100. Filtro a sabbia da 6m³/h. Skimmer. Scala di sicurezza con piattaforma 2x3 gradini. Tappeto. Include dispositivo Smart Plug. Dim: 610x375 h 132
Gre - OVALE DECORAZIONE NORDIC CON RINFORZI Grigio Rinforzi,Piscine,Piscine in acciaio,KITPROV738N,8412081313689,3790.4,Misura,3,Spessore,40/100,KIT Piscina ovale decorazione nordic con 3 rinforzi laterali per parte. Parete in acciaio. Liner grigio 40/100. Filtro a sabbia da 6m³/h. Skimmer. Scala di sicurezza con piattaforma 2x3 gradini. Tappeto. Include dispositivo Smart Plug. Dim: 730x375 h 132
Gre - OVALE DECORAZIONE NORDIC CON RINFORZI Grigio Rinforzi,Piscine,Piscine in acciaio,KITPROV618N,8412081313696,3167.25,Misura,2,Spessore,40/100,KIT Piscina ovale decorazione nordic con 2 rinforzi laterali per parte. Parete in acciaio. Liner grigio 40/100. Filtro a sabbia da 6m³/h. Skimmer. Scala di sicurezza con piattaforma 2x3 gradini. Tappeto. Include dispositivo Smart Plug. Dim: 610x375 h 132
Gre - OVALE DECORAZIONE NORDIC CON RINFORZI Grigio Rinforzi,Piscine,Piscine in acciaio,KITPROV508N,8412081313719,2863.4,Misura,2,Spessore,40/100,KIT Piscina ovale decorazione nordic con 2 rinforzi laterali per parte. Parete in acciaio. Liner grigio 40/100. Filtro a sabbia da 6m³/h. Skimmer. Scala di sicurezza con piattaforma 2x3 gradini. Tappeto. Include dispositivo Smart Plug. Dim: 500x300 h 132
Gre - OVALE DECORAZIONE NORDIC CON RINFORZI Grigio Rinforzi,Piscine,Piscine in acciaio,KIT730N,8412081313740,3084.85,Misura,3,Spessore,40/100,KIT Piscina ovale decorazione nordic con 3 rinforzi laterali per parte. Parete in acciaio. Liner grigio 40/100. Filtro a sabbia da 4m³/h. Skimmer. Scala di sicurezza con piattaforma 2x3 gradini. Dim: 730x375 h 120
Gre - OVALE DECORAZIONE NORDIC CON RINFORZI Grigio Rinforzi,Piscine,Piscine in acciaio,KIT610N,8412081313757,2625.47,Misura,2,Spessore,40/100,KIT Piscina ovale decorazione nordic con 2 rinforzi laterali per parte. Parete in acciaio. Liner grigio 40/100. Filtro a sabbia da 4m³/h. Skimmer. Scala di sicurezza con piattaforma 2x3 gradini. Dim: 610x375 h 120
Gre - OVALE DECORAZIONE NORDIC CON RINFORZI Grigio Rinforzi,Piscine,Piscine in acciaio,KIT500N,8412081313764,2106.35,Misura,2,Spessore,30/100,KIT Piscina ovale decorazione nordic con 2 rinforzi laterali per parte. Parete in acciaio. Liner grigio 30/100. Filtro a sabbia da 4m³/h. Skimmer. Scala di sicurezza con piattaforma 2x3 gradini. Dim: 500x300 h 120
Gre - TONDA DECORAZIONE NORDIC. PARETE ACCIAIO. Grigio,Piscine,Piscine in acciaio,KITPR558N,8412081313702,2811.9,Misura,o 40,Spessore,40/100,KIT Piscina tonda decorazione nordic. Parete in acciaio. Liner grigio 40/100. Filtro a sabbia da 6m³/h. Skimmer. Scala di sicurezza con piattaforma 2x3 gradini. Tappeto. Include dispositivo Smart Plug. Dim: Ø 550 h 132
Gre - TONDA DECORAZIONE NORDIC. PARETE ACCIAIO. Grigio,Piscine,Piscine in acciaio,KITPR458N,8412081313726,2271.15,Misura,o 40,Spessore,40/100,KIT Piscina tonda decorazione nordic. Parete in acciaio. Liner grigio 40/100. Filtro a sabbia da 6m³/h. Skimmer. Scala di sicurezza con piattaforma 2x3 gradini. Tappeto. Include dispositivo Smart Plug. Dim: Ø 460 h 132
Gre - TONDA DECORAZIONE NORDIC. PARETE ACCIAIO. Grigio,Piscine,Piscine in acciaio,KITPR358N,8412081313733,2106.35,Misura,o 40,Spessore,40/100,KIT Piscina tonda decorazione nordic. Parete in acciaio. Liner grigio 40/100. Filtro a sabbia da 6m³/h. Skimmer. Scala di sicurezza con piattaforma 2x3 gradini. Tappeto. Include dispositivo Smart Plug. Dim: Ø 350 h 132
Gre - TONDA DECORAZIONE NORDIC. PARETE ACCIAIO. Grigio,Piscine,Piscine in acciaio,KIT460N,8412081313771,1678.9,Misura,o 30,Spessore,30/100,KIT Piscina tonda decorazione nordic. Parete in acciaio. Liner grigio 30/100. Filtro a sabbia da 4m³/h. Skimmer. Scala di sicurezza con piattaforma 2x3 gradini. Dim: Ø 460 h 120
Gre - TONDA DECORAZIONE NORDIC. PARETE ACCIAIO. Grigio,Piscine,Piscine in acciaio,KIT350N,8412081313788,1467.75,Misura,o 30,Spessore,30/100,KIT Piscina tonda decorazione nordic. Parete in acciaio. Liner grigio 30/100. Filtro a sabbia da 4m³/h. Skimmer. Scala di sicurezza con piattaforma 2x3 gradini. Dim: Ø 350 h 120
Gre - TONDA DECORAZIONE NORDIC. PARETE ACCIAIO. Grigio,Piscine,Piscine in acciaio,KIT300N,8412081313962,1416.25,Misura,o 30,Spessore,30/100,KIT Piscina tonda decorazione nordic. Parete in acciaio. Liner grigio 30/100. Filtro a sabbia da 4m³/h. Skimmer. Scala di sicurezza con piattaforma 2x3 gradini. Dim: Ø 300 h 120
Gre - TONDA DECORAZIONE NORDIC. PARETE ACCIAIO. Grigio,Piscine,Piscine in acciaio,KIT240N,8412081313795,1282.35,Misura,o 30,Spessore,30/100,KIT Piscina tonda decorazione nordic. Parete in acciaio. Liner grigio 30/100. Filtro a sabbia da 4m³/h. Skimmer. Scala di sicurezza con piattaforma 2x3 gradini. Dim: Ø 240 h 120
Gre - OVALE DECORAZIONE GRIGIO ANTRACITE CON Blu Omega,Piscine,Piscine in acciaio,KITPROV7388GY,8412081315126,4221.97,Dettaglio,Smart Plug. Dim: 730x375 h 132,,,KIT Piscina ovale decorazione grigio antracite con sistema omega. Parete in acciaio. Liner blu 40/100. Filtro a sabbia da 6m³/h. Skimmer. Scala di sicurezza con piattaforma 2x3 gradini. Tappeto. Include dispositivo Smart Plug. Dim: 730x375 h 132
Gre - OVALE DECORAZIONE GRIGIO ANTRACITE CON Blu Omega,Piscine,Piscine in acciaio,KITPROV6188GY,8412081315119,3605.0,Dettaglio,mart Plug.  Dim: 610x375 h 132,,,KIT Piscina ovale decorazione grigio antracite con sistema omega. Parete in acciaio. Liner blu 40/100. Filtro a sabbia da 6m³/h. Skimmer. Scala di sicurezza con piattaforma 2x3 gradini. Tappeto. Include dispositivo Smart Plug.  Dim: 610x375 h 132
Gre - OVALE DECORAZIONE GRIGIO ANTRACITE CON Blu Rinforzi,Piscine,Piscine in acciaio,KITPROV738GY,8412081314471,3388.7,Misura,3,Spessore,40/100,KIT Piscina ovale decorazione grigio antracite con 3 rinforzi laterali per parte. Parete in acciaio. Liner blu 40/100. Filtro a sabbia da 6m³/h. Skimmer. Scala di sicurezza con piattaforma 2x3 gradini. Tappeto. Include dispositivo Smart Plug.  Dim: 730x375 h 132
Gre - OVALE DECORAZIONE GRIGIO ANTRACITE CON Blu Rinforzi,Piscine,Piscine in acciaio,KITPROV618GY,8412081314488,2935.5,Misura,2,Spessore,40/100,KIT Piscina ovale decorazione grigio antracite con 2 rinforzi laterali per parte. Parete in acciaio. Liner blu 40/100. Filtro a sabbia da 6m³/h. Skimmer. Scala di sicurezza con piattaforma 2x3 gradini. Tappeto. Include dispositivo Smart Plug.  Dim: 610x375 h 132
Gre - OVALE DECORAZIONE GRIGIO ANTRACITE CON Blu Rinforzi,Piscine,Piscine in acciaio,KITPROV508GY,8412081314501,2656.37,Misura,2,Spessore,40/100,KIT Piscina ovale decorazione grigio antracite con 2 rinforzi laterali per parte. Parete in acciaio. Liner blu 40/100. Filtro a sabbia da 6m³/h. Skimmer. Scala di sicurezza con piattaforma 2x3 gradini. Tappeto. Include dispositivo Smart Plug.  Dim: 500x300 h 132
Gre - OVALE DECORAZIONE GRIGIO ANTRACITE CON Blu Rinforzi,Piscine,Piscine in acciaio,KIT730GY,8412081314532,2935.5,Misura,3,Spessore,40/100,KIT Piscina ovale decorazione grigio antracite con 3 rinforzi laterali per parte. Parete in acciaio. Liner blu 40/100. Filtro a sabbia da 4m³/h. Skimmer. Scala di sicurezza con piattaforma 2x3 gradini. Dim: 730x375 h 120
Gre - OVALE DECORAZIONE GRIGIO ANTRACITE CON Blu Rinforzi,Piscine,Piscine in acciaio,KIT610GY,8412081314549,2451.4,Misura,2,Spessore,40/100,KIT Piscina ovale decorazione grigio antracite con 2 rinforzi laterali per parte. Parete in acciaio. Liner blu 40/100. Filtro a sabbia da 4m³/h. Skimmer. Scala di sicurezza con piattaforma 2x3 gradini. Dim: 610x375 h 120
Gre - OVALE DECORAZIONE GRIGIO ANTRACITE CON Blu Rinforzi,Piscine,Piscine in acciaio,KIT500GY,8412081314556,2090.9,Misura,2,Spessore,30/100,KIT Piscina ovale decorazione grigio antracite con 2 rinforzi laterali per parte. Parete in acciaio. Liner blu 30/100. Filtro a sabbia da 4m³/h. Skimmer. Scala di sicurezza con piattaforma 2x3 gradini. Dim: 500x300 h 120
Gre - OVALE DECORAZIONE GRIGIO ANTRACITE CON Blu Rinforzi,Piscine,Piscine in acciaio,KIT610GYQGRE,8412081290256,1914.77,Misura,2,Spessore,40/100,KIT Piscina ovale decorazione grigio antracite con 2 rinforzi laterali per parte. Parete in acciaio. Liner blu 40/100. Filtro Aqualoon da 4m³/h. Skimmer. Scala di sicurezza con piattaforma 2x3 gradini. Dim: 610x375 h 120
Gre - OVALE DECORAZIONE GRIGIO ANTRACITE CON Blu Rinforzi,Piscine,Piscine in acciaio,KIT500GYQGRE,8412081290263,1646.97,Misura,2,Spessore,30/100,KIT Piscina ovale decorazione grigio antracite con 2 rinforzi laterali per parte. Parete in acciaio. Liner blu 30/100. Filtro Aqualoon da 4m³/h. Skimmer. Scala di sicurezza con piattaforma 2x3 gradini. Dim: 500x300 h 120
Gre - TONDA DECORAZIONE GRIGIO ANTRACITE. PARETE Blu,Piscine,Piscine in acciaio,KITPR458GY,8412081314518,2142.4,Misura,40,Spessore,40/100,KIT Piscina tonda decorazione grigio antracite. Parete in acciaio. Liner blu 40/100. Filtro a sabbia da 6m³/h. Skimmer. Scala di sicurezza con piattaforma 2x3 gradini. Tappeto. Include dispositivo Smart Plug.  Dim: Ø 460 h 132
Gre - TONDA DECORAZIONE GRIGIO ANTRACITE. PARETE Blu,Piscine,Piscine in acciaio,KITPR358GY,8412081314525,1895.2,Misura,40,Spessore,40/100,KIT Piscina tonda decorazione grigio antracite. Parete in acciaio. Liner blu 40/100. Filtro a sabbia da 6m³/h. Skimmer. Scala di sicurezza con piattaforma 2x3 gradini. Tappeto. Include dispositivo Smart Plug.  Dim: Ø 350 h 132
Gre - TONDA DECORAZIONE GRIGIO ANTRACITE. PARETE Blu,Piscine,Piscine in acciaio,KIT460GY,8412081314563,1668.6,Misura,30,Spessore,30/100,KIT Piscina tonda decorazione grigio antracite. Parete in acciaio. Liner blu 30/100. Filtro a sabbia da 4m³/h. Skimmer. Scala di sicurezza con piattaforma 2x3 gradini. Dim: Ø 460 h 120
Gre - TONDA DECORAZIONE GRIGIO ANTRACITE. PARETE Blu,Piscine,Piscine in acciaio,KIT350GY,8412081314570,1431.7,Misura,30,Spessore,30/100,KIT Piscina tonda decorazione grigio antracite. Parete in acciaio. Liner blu 30/100. Filtro a sabbia da 4m³/h. Skimmer. Scala di sicurezza con piattaforma 2x3 gradini. Dim: Ø 350 h 120
Gre - TONDA DECORAZIONE GRIGIO ANTRACITE. PARETE Blu,Piscine,Piscine in acciaio,KIT300GY,8412081314587,1390.5,Misura,30,Spessore,30/100,KIT Piscina tonda decorazione grigio antracite. Parete in acciaio. Liner blu 30/100. Filtro a sabbia da 4m³/h. Skimmer. Scala di sicurezza con piattaforma 2x3 gradini. Dim: Ø 300 h 120
Gre - TONDA DECORAZIONE GRIGIO ANTRACITE. PARETE Blu,Piscine,Piscine in acciaio,KIT460GYQGRE,8412081290270,1337.97,Misura,30,Spessore,30/100,KIT Piscina tonda decorazione grigio antracite. Parete in acciaio. Liner blu 30/100. Filtro Aqualoon da 4m³/h. Skimmer. Scala di sicurezza con piattaforma 2x3 gradini. Dim: Ø 460 h 120
Gre - TONDA DECORAZIONE GRIGIO ANTRACITE. PARETE Blu,Piscine,Piscine in acciaio,KIT350GYQGRE,8412081290287,1214.37,Misura,30,Spessore,30/100,KIT Piscina tonda decorazione grigio antracite. Parete in acciaio. Liner blu 30/100. Filtro Aqualoon da 4m³/h. Skimmer. Scala di sicurezza con piattaforma 2x3 gradini. Dim: Ø 350 h 120
Gre - TONDA DECORAZIONE GRIGIO ANTRACITE. PARETE Blu,Piscine,Piscine in acciaio,KIT300GYQGRE,8412081290294,1080.47,Misura,30,Spessore,30/100,KIT Piscina tonda decorazione grigio antracite. Parete in acciaio. Liner blu 30/100. Filtro Aqualoon da 4m³/h. Skimmer. Scala di sicurezza con piattaforma 2x3 gradini. Dim: Ø 300 h 120
Gre - OVALE DECORAZIONE LEGNO CON SISTEMA Blu Omega,Piscine,Piscine in acciaio,KITPROV7388WO,8412081257334,4707.1,Dettaglio,Smart Plug. Dim: 730x375 h 132,,,KIT Piscina ovale decorazione legno con sistema omega. Parete in acciaio. Liner blu 40/100. Filtro a sabbia da 6m³/h. Skimmer. Scala di sicurezza con piattaforma 2x3 gradini. Tappeto. Include dispositivo Smart Plug. Dim: 730x375 h 132
Gre - OVALE DECORAZIONE LEGNO CON SISTEMA Blu Omega,Piscine,Piscine in acciaio,KITPROV6188WO,8412081257341,4006.7,Dettaglio,Smart Plug. Dim: 610x375 h 132,,,KIT Piscina ovale decorazione legno con sistema omega. Parete in acciaio. Liner blu 40/100. Filtro a sabbia da 6m³/h. Skimmer. Scala di sicurezza con piattaforma 2x3 gradini. Tappeto. Include dispositivo Smart Plug. Dim: 610x375 h 132
